lang,form,PRET.SG,PRET.PL,PTCP,proto_gem_form,links,class_n,Note,Pattern,simple_pattern_sing,simple_pattern_pl
nob,bite,beit,beit,bitt,bītaną,https://en.wiktionary.org//wiki/bite#Norwegian_Bokmål,1,,ABBA,ABA,ABA
nob,skinne,skein,skein,skint,skīnaną,https://en.wiktionary.org//wiki/skinne#Norwegian_Bokmål,1,,ABBA,ABA,ABA
nob,,,,,snīþaną,,1,,,,
nob,rise,reis,reis,rise,rīsaną,https://en.wiktionary.org/wiki/risa#Norwegian_Nynorsk,1,Nynorsk variant,ABBA,ABA,ABA
nob,bli,blei,blei,blitt,bilībaną,https://en.wiktionary.org//wiki/bli#Norwegian_Bokmål,1,,ABBA,ABA,ABA
nob,drive,dreiv,dreiv,drevet,drībaną,https://en.wiktionary.org//wiki/drive#Norwegian_Bokmål,1,,ABBC,ABC,ABC
nob,gripe,greip,greip,grepet,grīpaną,https://en.wiktionary.org//wiki/gripe#Norwegian_Bokmål,1,,ABBC,ABC,ABC
nob,lide,led,led,lidd,līþaną,https://en.wiktionary.org/wiki/lide#Norwegian_Bokm%C3%A5l,1,,ABBA,ABA,ABA
nob,skite,skeit,skeit,skite,skītaną,https://en.wiktionary.org/wiki/skite#Norwegian_Nynorsk,1,Nynorsk variant,ABBA,ABA,ABA
nob,skrive,skreiv,skreiv,skrevet,skrībaną,https://en.wiktionary.org//wiki/skrive#Norwegian_Bokmål,1,,ABBC,ABC,ABC
nob,skride,skred,skred,skredet,skrīþaną,https://en.wiktionary.org//wiki/skride#Norwegian_Bokmål,1,Nynorsk variant,ABBB,ABB,ABB
nob,slite,sleit,sleit,slitt,slītaną,https://en.wiktionary.org//wiki/slite#Norwegian_Bokmål,1,,ABBA,ABA,ABA
nob,snø,snødde,snødde,snødd,snīwaną,https://en.wiktionary.org//wiki/sn%C3%B8#Norwegian_Bokmål,1,,AAAA,AAA,AAA
nob,spy,spydde,spydde,spydd,spīwaną,https://en.wiktionary.org//wiki/spy#Norwegian_Bokmål,1,,AAAA,AAA,AAA
nob,stige,steig,steig,steget,stīganą,https://en.wiktionary.org//wiki/stige#Norwegian_Bokmål,1,,ABBC,ABC,ABC
nob,rita,rita,rita,rita,wrītaną,https://en.wiktionary.org/wiki/rita#Norwegian_Nynorsk,1,Nynorsk variant,AAAA,AAA,AAA
nob,gyte,gytte,gytte,gytt,geutaną,https://en.wiktionary.org//wiki/gyte#Norwegian_Bokmål,2,,AAAA,AAA,AAA
nob,by,bød,bød,budt,beudaną,https://en.wiktionary.org/wiki/by#Norwegian_Bokm%C3%A5l,2,,ABBC,ABC,ABC
nob,fly,fløy,fløy,fløyet,fleuganą,https://en.wiktionary.org//wiki/fly#Norwegian_Bokmål,2,,ABBB,ABB,ABB
nob,brygge,brygget,brygget,brygget,brewwaną,https://en.wiktionary.org//wiki/brygge#Norwegian_Bokmål,2,,AAAA,AAA,AAA
nob,lyve,løy,løy,løyet,leuganą,https://en.wiktionary.org//wiki/lyve#Norwegian_Bokmål,2,,ABBB,ABB,ABB
nob,fly,fløy,fløy,fløyet,fleuhaną,https://en.wiktionary.org//wiki/fly#Norwegian_Bokmål,2,,ABBB,ABB,ABB
nob,flyte,fløyt,fløyt,flytt,fleutaną,https://en.wiktionary.org//wiki/flyte#Norwegian_Bokmål,2,,ABBA,ABA,ABA
nob,fryse,frøys,frøys,frosset,freusaną,https://en.wiktionary.org//wiki/fryse#Norwegian_Bokmål,2,,ABBC,ABC,ABC
nob,forby,forbydde,forbydde,forbydd,furibeudaną,https://en.wiktionary.org//wiki/forby#Norwegian_Bokmål,2,,AAAA,AAA,AAA
nob,kjose,kaus,kaus,kosen,keusaną,https://en.wiktionary.org/wiki/kjose#Norwegian_Nynorsk,2,Nynorsk variant,ABBC,ABC,ABC
nob,tygge,tygget,tygget,tygget,kewwaną,https://en.wiktionary.org//wiki/tygge#Norwegian_Bokmål,2,,AAAA,AAA,AAA
nob,krype,krøyp,krøyp,krøpet,kreupaną,https://en.wiktionary.org//wiki/krype#Norwegian_Bokmål,2,,ABBB,ABB,ABB
nob,lukke,lukket,lukket,lukket,lūkaną,https://en.wiktionary.org//wiki/lukke#Norwegian_Bokmål,2,,AAAA,AAA,AAA
nob,ryke,røyk,røyk,røket,reukaną,https://en.wiktionary.org//wiki/ryke#Norwegian_Bokmål,2,,ABBC,ABC,ABC
nob,skyve,skjøv,skjøv,skjøvet,skeubaną,https://en.wiktionary.org/wiki/skyve#Norwegian,2,,ABBB,ABB,ABB
nob,skyte,skøyt,skøyt,skutt,skeutaną,https://en.wiktionary.org//wiki/skyte#Norwegian_Bokmål,2,,ABBC,ABC,ABC
nob,suge,suga,suga,suga,sūganą,https://en.wiktionary.org/wiki/suge#Norwegian_Bokm%C3%A5l,2,Multiple variants; most likely the verb is in transition towards state AAAA,AAAA,AAA,AAA
nob,supe,saup,saup,sopen,sūpaną,https://en.wiktionary.org/wiki/supe#Norwegian_Nynorsk,2,Nynorsk variant,ABBC,ABC,ABC
nob,treske,treskte,treskte,treskt,þreskaną,https://en.wiktionary.org//wiki/treske#Norwegian_Bokmål,3,,AAAA,AAA,AAA
nob,synke,sank,sank,sunket,sinkwaną,https://en.wiktionary.org//wiki/synke#Norwegian_Bokmål,3,,ABBC,ABC,ABC
nob,briste,brast,brast,bristet,brestaną,https://en.wiktionary.org/wiki/briste#Norwegian_Bokm%C3%A5l,3,,ABBA,ABA,ABA
nob,berge,berget,berget,berget,berganą,https://en.wiktionary.org//wiki/berge#Norwegian_Bokmål,3,,AAAA,AAA,AAA
nob,binde,bandt,bandt,bundet,bindaną,https://en.wiktionary.org//wiki/binde#Norwegian_Bokmål,3,,ABBC,ABC,ABC
nob,brenne,brente,brente,brent,brinnaną,https://en.wiktionary.org/wiki/brenne#Norwegian_Bokm%C3%A5l,3,Transitive form,AAAA,AAA,AAA
nob,drikke,drakk,drakk,drukket,drinkaną,https://en.wiktionary.org//wiki/drikke#Norwegian_Bokmål,3,,ABBC,ABC,ABC
nob,fekte,fektet,fektet,fektet,fehtaną,https://en.wiktionary.org//wiki/fekte#Norwegian_Bokmål,3,,AAAA,AAA,AAA
nob,finne,fant,fant,funnet,finþaną,https://en.wiktionary.org//wiki/finne#Norwegian_Bokmål,3,,ABBC,ABC,ABC
nob,gjelde,gjaldt,gjaldt,gjeldt,geldaną,https://en.wiktionary.org//wiki/gjelde#Norwegian_Bokmål,3,,ABBA,ABA,ABA
nob,hjelpe,hjalp,hjalp,hjulpet,helpaną,https://en.wiktionary.org//wiki/hjelpe#Norwegian_Bokmål,3,,ABBC,ABC,ABC
nob,rennen,rant,rant,rent,rinnaną,https://en.wiktionary.org/wiki/renne#Norwegian_Bokm%C3%A5l,3,,ABBA,AAA,AAA
nob,synge,sang,sang,sunget,singwaną,https://en.wiktionary.org//wiki/synge#Norwegian_Bokmål,3,,ABBC,ABC,ABC
nob,smelte,smeltet,smeltet,smeltet,smeltaną,https://en.wiktionary.org//wiki/smelte#Norwegian_Bokmål,3,,AAAA,AAA,AAA
nob,spinne,spant,spant,spunnet,spinnaną,https://en.wiktionary.org/wiki/spinne#Norwegian_Bokm%C3%A5l,3,,ABBC,ABC,ABC
nob,springe,sprang,sprang,sprunget,springaną,https://en.wiktionary.org//wiki/springe#Norwegian_Bokmål,3,,ABBC,ABC,ABC
nob,stokke,stokka,stokka,stokket,stinkwaną,https://en.wiktionary.org/wiki/stokke#Norwegian_Bokm%C3%A5l,3,,AAAA,AAA,AAA
nob,,,,,swellaną,,3,,,,
nob,svømme,svømte,svømte,svømt,swimmaną,https://en.wiktionary.org//wiki/sv%C3%B8mme#Norwegian_Bokmål,3,,AAAA,AAA,AAA
nob,verpe,,,,werpaną,https://en.wiktionary.org//wiki/verpe#Norwegian_Bokmål,3,,,,
nob,vorde,vordet,vordet,vordet,werþaną,https://en.wiktionary.org//wiki/vorde#Norwegian_Bokmål,3,,AAAA,AAA,AAA
nob,vinde,vatt,vatt,vunden,windaną,https://en.wiktionary.org/wiki/vinde#Norwegian_Nynorsk,3,Nynorsk variant,ABBC,ABC,ABC
nob,vinne,vant,vant,vunnet,winnaną,https://en.wiktionary.org//wiki/vinne#Norwegian_Bokmål,3,,ABBC,ABC,ABC
nob,brekke,brakk,brakk,brukket,brekaną,https://en.wiktionary.org//wiki/brekke#Norwegian_Bokmål,4,,ABBC,ABC,ABC
nob,bære,bar,bar,båret,beraną,https://en.wiktionary.org//wiki/b%C3%A6re#Norwegian_Bokmål,4,,ABBC,ABC,ABC
nob,komme,kom,kom,kommet,kwemaną,https://en.wiktionary.org//wiki/komme#Norwegian_Bokmål,4,,AAAA,AAA,AAA
nob,,,,,nemaną,,4,,,,
nob,skjære,skar,skar,skåret,skeraną,https://en.wiktionary.org//wiki/skj%C3%A6re#Norwegian_Bokmål,4,,ABBC,ABC,ABC
nob,stjele,stjal,stjal,stjålet,stelaną,https://en.wiktionary.org//wiki/stjele#Norwegian_Bokmål,4,,ABBC,ABC,ABC
nob,trå,tro,tro,trådt,trudaną,https://en.wiktionary.org//wiki/tr%C3%A5#Norwegian_Bokmål,4,,ABBA,ABA,ABA
nob,veie,veide,veide,veid,weganą,https://en.wiktionary.org//wiki/veie#Norwegian_Bokmål,5,,AAAA,AAA,AAA
nob,drepe,drepte,drepte,drept,drepaną,https://en.wiktionary.org//wiki/drepe#Norwegian_Bokmål,5,,AAAA,AAA,AAA
nob,ete,åt,åt,ett,etaną,https://en.wiktionary.org//wiki/ete#Norwegian_Bokmål,5,,ABBA,ABA,ABA
nob,,,,,fragebaną,,5,Died out,D,D,D
nob,gi,ga,ga,gitt,gebaną,https://en.wiktionary.org//wiki/gi#Norwegian_Bokmål,5,,ABBA,ABA,ABA
nob,lese,leste,leste,lest,lesaną,https://en.wiktionary.org//wiki/lese#Norwegian_Bokmål,5,,AAAA,AAA,AAA
nob,,,,,wrekaną,,5,,,,
nob,be,ba,ba,bedt,bidjaną,https://en.wiktionary.org//wiki/be#Norwegian_Bokmål,5,,ABBA,ABA,ABA
nob,ligge,lå,lå,ligget,ligjaną,https://en.wiktionary.org//wiki/ligge#Norwegian_Bokmål,5,,ABBA,ABA,ABA
nob,sitte,satt,satt,sittet,sitjaną,https://en.wiktionary.org//wiki/sitte#Norwegian_Bokmål,5,,ABBA,ABA,ABA
nob,lade,ladde,ladde,ladd,hlaþaną,https://en.wiktionary.org//wiki/lade#Norwegian_Bokmål,6,,AAAA,AAA,AAA
nob,male,malte,malte,malt,malaną,https://en.wiktionary.org//wiki/male#Norwegian_Bokmål,6,,AAAA,AAA,AAA
nob,vade,vadde,vadde,vadd,wadaną,https://en.wiktionary.org//wiki/vade#Norwegian_Bokmål,6,,AAAA,AAA,AAA
nob,bake,bakte,bakte,bakt,bakaną,https://en.wiktionary.org/wiki/bake#Norwegian_Bokm%C3%A5l,6,,AAAA,AAA,AAA
nob,drage,drog,drog,draget,draganą,https://en.wiktionary.org/wiki/drage#Norwegian_Bokm%C3%A5l,6,,ABBA,ABA,ABA
nob,fare,for,for,fart,faraną,https://en.wiktionary.org//wiki/fare#Norwegian_Bokmål,6,,ABBA,ABA,ABA
nob,gnage,gnagde,gnagde,gnagd,gnaganą,https://en.wiktionary.org/wiki/gnage#Norwegian_Bokm%C3%A5l,6,,AAAA,AAA,AAA
nob,grave,grov,grov,gravd,grabaną,https://en.wiktionary.org//wiki/grave#Norwegian_Bokmål,6,,ABBA,ABA,ABA
nob,skave,skava,skava,skava,skabaną,https://en.wiktionary.org/wiki/skave#Norwegian,6,Nynorsk variant,AAAA,AAA,AAA
nob,slå,slo,slo,slått,slahaną,https://en.wiktionary.org//wiki/sl%C3%A5#Norwegian_Bokmål,6,,ABBA,ABA,ABA
nob,stå,sto,sto,stått,standaną,https://en.wiktionary.org//wiki/st%C3%A5#Norwegian_Bokmål,6,,ABBA,ABA,ABA
nob,heve,hevde,hevde,hevd,habjaną,https://en.wiktionary.org//wiki/heve#Norwegian_Bokmål,6,,AAAA,AAA,AAA
nob,le,lo,lo,ledd,hlahjaną,https://en.wiktionary.org//wiki/le#Norwegian_Bokmål,6,,ABBA,ABA,ABA
nob,skape,skapte,skapte,skapt,skapjaną,https://en.wiktionary.org//wiki/skape#Norwegian_Bokmål,6,,AAAA,AAA,AAA
nob,sverge,svor,svor,svoret,swarjaną,https://en.wiktionary.org//wiki/sverge#Norwegian_Bokmål,6,,ABBB,ABB,ABB
nob,vokse,vokste,vokste,vokst,wahsijaną,https://en.wiktionary.org//wiki/vokse#Norwegian_Bokmål,6,,AAAA,AAA,AAA
nob,hete,hette,hette,hett,haitaną,https://en.wiktionary.org//wiki/hete#Norwegian_Bokmål,7,,AAAA,AAA,AAA
nob,hugge,hugg,hugg,hugd,hawwaną,https://en.wiktionary.org//wiki/hugge#Norwegian_Bokmål,7,,AAAA,AAA,AAA
nob,løpe,løp,løp,løpt,hlaupaną,https://en.wiktionary.org//wiki/l%C3%B8pe#Norwegian_Bokmål,7,,AAAA,AAA,AAA
nob,banne,bannte,bannte,bant,bannaną,https://en.wiktionary.org/wiki/banne#Norwegian_Bokm%C3%A5l,7,,AAAA,AAA,AAA
nob,henge,hang,hang,hengt,hanhaną,https://en.wiktionary.org//wiki/henge#Norwegian_Bokmål,7,,ABBA,ABA,ABA
nob,falle,falt,falt,falt,fallaną,https://en.wiktionary.org//wiki/falle#Norwegian_Bokmål,7,,AAAA,AAA,AAA
nob,få,fikk,fikk,fått,fanhaną,https://en.wiktionary.org//wiki/f%C3%A5#Norwegian_Bokmål,7,borrowing?,ABBA,ABA,ABA
nob,holde,holdt,holdt,holdt,haldaną,https://en.wiktionary.org//wiki/holde#Norwegian_Bokmål,7,,AAAA,AAA,AAA
nob,vaske,vasket,vasket,vasket,waskaną,https://en.wiktionary.org//wiki/vaske#Norwegian_Bokmål,7,,AAAA,AAA,AAA
nob,blåse,blåste,blåste,blåst,blēsaną,https://en.wiktionary.org//wiki/bl%C3%A5se#Norwegian_Bokmål,7,,AAAA,AAA,AAA
nob,gråte,gråt,gråt,grått,grētaną,https://en.wiktionary.org//wiki/gr%C3%A5te#Norwegian_Bokmål,7,,AAAA,AAA,AAA
nob,så,sådde,sådde,sådd,sēaną,https://en.wiktionary.org/wiki/s%C3%A5#Norwegian_Bokm%C3%A5l,7,,AAAA,AAA,AAA
nob,la,lot,lot,latt,lētaną,https://en.wiktionary.org//wiki/la#Norwegian_Bokmål,7,,ABBA,ABA,ABA
nob,råde,rådde,rådde,rådd,rēdaną,https://en.wiktionary.org//wiki/r%C3%A5de#Norwegian_Bokmål,7,,AAAA,AAA,AAA
nob,glo,glodde,glodde,glott,glōaną,https://en.wiktionary.org//wiki/glo#Norwegian_Nynorsk,7,Nynorsk variant,AAAA,AAA,AAA
gsw,,,,,rīdaną,,1,,,,
gsw,beite,,,,bīdaną,https://en.wiktionary.org//wiki/beite#Alemannic_German,1,,,,
gsw,,,,,bītaną,,1,,,,
gsw,,,,,skīnaną,,1,,,,
gsw,,,,,snīþaną,,1,,,,
gsw,,,,,rīsaną,,1,,,,
gsw,bliibe,plibe,plibe,plibe,bilībaną,https://en.wiktionary.org//wiki/bliibe#Alemannic_German,1,,ABBB,ABB,ABB
gsw,triibe,tribe,tribe,tribe,drībaną,https://en.wiktionary.org//wiki/triibe#Alemannic_German,1,,ABBB,ABB,ABB
gsw,,,,,grīpaną,,1,,,,
gsw,liide,glitte,glitte,glitte,līþaną,https://en.wiktionary.org/wiki/liide#Alemannic_German,1,,ABBB,ABB,ABB
gsw,,,,,skītaną,,1,,,,
gsw,schriibe,gschribe,gschribe,gschribe,skrībaną,https://en.wiktionary.org//wiki/schriibe#Alemannic_German,1,,ABBB,ABB,ABB
gsw,,,,,skrīþaną,,1,,,,
gsw,,,,,slītaną,,1,,,,
gsw,,,,,snīwaną,,1,,,,
gsw,spiiwe,,,,spīwaną,https://en.wiktionary.org//wiki/spiiwe#Alemannic_German,1,,,,
gsw,,,,,stīganą,,1,,,,
gsw,,,,,wrītaną,,1,,,,
gsw,,,,,geutaną,,2,,,,
gsw,,,,,beudaną,,2,,,,
gsw,,,,,fleuganą,,2,,,,
gsw,,,,,brewwaną,,2,,,,
gsw,,,,,leuganą,,2,,,,
gsw,flie,,,,fleuhaną,https://en.wiktionary.org//wiki/flie#Alemannic_German,2,,,,
gsw,,,,,fleutaną,,2,,,,
gsw,,,,,freusaną,,2,,,,
gsw,,,,,furibeudaną,,2,,,,
gsw,,,,,keusaną,,2,,,,
gsw,chüüwe,,,,kewwaną,https://en.wiktionary.org//wiki/ch%C3%BC%C3%BCwe#Alemannic_German,2,,,,
gsw,chrüpfen,,,,kreupaną,https://en.wiktionary.org//w/index.php?title=chr%C3%BCpfen&action=edit&redlink=1,2,,,,
gsw,,,,,lūkaną,,2,,,,
gsw,,,,,reukaną,,2,,,,
gsw,schiebe,gschobe,gschobe,gschobe,skeubaną,https://en.wiktionary.org//wiki/schiebe#Alemannic_German,2,,ABBB,ABB,ABB
gsw,schieße,,,,skeutaną,https://en.wiktionary.org//wiki/schie%C3%9Fe#Alemannic_German,2,,,,
gsw,suuge,,,,sūganą,https://en.wiktionary.org//wiki/suuge#Alemannic_German,2,,,,
gsw,süfä,,,,sūpaną,https://en.wiktionary.org//wiki/s%C3%BCf%C3%A4#Alemannic_German,2,,,,
gsw,,,,,þreskaną,,3,,,,
gsw,,,,,sinkwaną,,3,,,,
gsw,,,,,brestaną,,3,,,,
gsw,,,,,berganą,,3,,,,
gsw,,,,,bindaną,,3,,,,
gsw,brünne,,,,brinnaną,https://en.wiktionary.org//w/index.php?title=br%C3%BCnne&action=edit&redlink=1,3,,,,
gsw,trinke,trunke,trunke,trunke,drinkaną,https://en.wiktionary.org//wiki/trinke#Alemannic_German,3,,ABBB,ABB,ABB
gsw,fëchte,,,,fehtaną,https://en.wiktionary.org//wiki/f%C3%ABchte#Alemannic_German,3,,,,
gsw,fianda,,,,finþaną,https://en.wiktionary.org//w/index.php?title=fianda&action=edit&redlink=1,3,,,,
gsw,,,,,geldaną,,3,,,,
gsw,,,,,helpaną,,3,,,,
gsw,,,,,rinnaną,,3,,,,
gsw,,,,,singwaną,,3,,,,
gsw,,,,,smeltaną,,3,,,,
gsw,,,,,spinnaną,,3,,,,
gsw,springe,gsprunge,gsprunge,gsprunge,springaną,https://en.wiktionary.org/wiki/springe#Alemannic_German,3,,ABBB,ABB,ABB
gsw,,,,,stinkwaną,,3,,,,
gsw,,,,,swellaną,,3,,,,
gsw,,,,,swimmaną,,3,,,,
gsw,,,,,werpaną,,3,,,,
gsw,wërde,,,,werþaną,https://en.wiktionary.org//wiki/w%C3%ABrde#Alemannic_German,3,,,,
gsw,,,,,windaną,,3,,,,
gsw,,,,,winnaną,,3,,,,
gsw,,,,,brekaną,,4,,,,
gsw,beren,,,,beraną,https://en.wiktionary.org//wiki/beren#Alemannic_German,4,,,,
gsw,choo,choo,choo,choo,kwemaną,https://en.wiktionary.org/wiki/choo#Alemannic_German,4,,AAAA,AAA,AAA
gsw,nää,gnaa,gnaa,gnaa,nemaną,https://en.wiktionary.org/wiki/n%C3%A4%C3%A4#Alemannic_German,4,,ABBB,ABB,ABB
gsw,Geschirr,,,,skeraną,https://en.wiktionary.org//wiki/Geschirr#Alemannic_German,4,,,,
gsw,,,,,stelaną,,4,,,,
gsw,,,,,trudaną,,4,,,,
gsw,weigge,,,,weganą,https://en.wiktionary.org//wiki/weigge#Alemannic_German,5,,,,
gsw,,,,,drepaną,,5,,,,
gsw,ässe,ggässe,ggässe,ggässe,etaną,https://en.wiktionary.org/wiki/%C3%A4sse#Alemannic_German,5,,AAAA,AAA,AAA
gsw,,,,,fragebaną,,5,,,,
gsw,gë,ggë,ggë,ggë,gebaną,https://en.wiktionary.org/wiki/g%C3%AB#Alemannic_German,5,,AAAA,AAA,AAA
gsw,läse,gläse,gläse,gläse,lesaną,https://en.wiktionary.org/wiki/l%C3%A4se#Alemannic_German,5,,AAAA,AAA,AAA
gsw,,,,,wrekaną,,5,,,,
gsw,,,,,bidjaną,,5,,,,
gsw,ligge,gläge,gläge,gläge,ligjaną,https://en.wiktionary.org//wiki/ligge#Alemannic_German,5,,ABBB,ABB,ABB
gsw,,,,,sitjaną,,5,,,,
gsw,lade,glade,glade,glade,hlaþaną,https://en.wiktionary.org//wiki/lade#Alemannic_German,6,,AAAA,AAA,AAA
gsw,,,,,malaną,,6,,,,
gsw,,,,,wadaną,,6,,,,
gsw,,,,,bakaną,,6,,,,
gsw,traa,,,,draganą,https://en.wiktionary.org//wiki/traa#Alemannic_German,6,,,,
gsw,fare,,,,faraną,https://en.wiktionary.org//wiki/fare#Alemannic_German,6,,,,
gsw,,,,,gnaganą,,6,,,,
gsw,,,,,grabaną,,6,,,,
gsw,,,,,skabaną,,6,,,,
gsw,schlaa,gschlaage,gschlaage,gschlaage,slahaną,https://en.wiktionary.org//wiki/schlaa#Alemannic_German,6,,AAAA,AAA,AAA
gsw,,,,,standaną,,6,,,,
gsw,haa,ghaa,ghaa,ghaa,habjaną,https://en.wiktionary.org/wiki/haa#Alemannic_German,6,,AAAA,AAA,AAA
gsw,lache,glachet,glachet,glachet,hlahjaną,https://en.wiktionary.org//wiki/lache#Alemannic_German,6,,AAAA,AAA,AAA
gsw,schaffe,gschaffet,gschaffet,gschaffet,skapjaną,https://en.wiktionary.org//wiki/schaffe#Alemannic_German,6,,AAAA,AAA,AAA
gsw,schwere,,,,swarjaną,https://en.wiktionary.org//wiki/schwere#Alemannic_German,6,,,,
gsw,,,,,wahsijaną,,6,,,,
gsw,,,,,haitaną,,7,,,,
gsw,,,,,hawwaną,,7,,,,
gsw,lauffe,gloffe,gloffe,gloffe,hlaupaną,https://en.wiktionary.org/wiki/lauffe#Alemannic_German,7,,ABBB,ABB,ABB
gsw,,,,,bannaną,,7,,,,
gsw,,,,,hanhaną,,7,,,,
gsw,,,,,fallaną,,7,,,,
gsw,faa,gfange,gfange,gfange,fanhaną,https://en.wiktionary.org//wiki/faahe#Alemannic_German,7,,ABBB,ABB,ABB
gsw,,,,,haldaną,,7,,,,
gsw,wäsche,gwäsche,gwäsche,gwäsche,waskaną,https://en.wiktionary.org//wiki/w%C3%A4sche#Alemannic_German,7,,AAAA,AAA,AAA
gsw,,,,,blēsaną,,7,,,,
gsw,graasse,,,,grētaną,https://en.wiktionary.org//w/index.php?title=graasse&action=edit&redlink=1,7,,,,
gsw,,,,,sēaną,,7,,,,
gsw,laa,gla,gla,gla,lētaną,https://en.wiktionary.org/wiki/laa#Alemannic_German,7,,ABBB,ABB,ABB
gsw,,,,,rēdaną,,7,,,,
gsw,,,,,glōaną,,7,,,,
nld,rijden,reed,reed,gereden,rīdaną,https://en.wiktionary.org//wiki/rijden#Dutch,1,,ABBC,ABC,ABC
nld,bijden,,,,bīdaną,https://en.wiktionary.org//w/index.php?title=bijden&action=edit&redlink=1,1,,,,
nld,bijten,beet,beet,gebeten,bītaną,https://en.wiktionary.org//wiki/bijten#Dutch,1,,ABBC,ABC,ABC
nld,schijnen,scheen,schenen,geschenen,skīnaną,https://en.wiktionary.org//wiki/schijnen#Dutch,1,,ABBC,ABC,ABC
nld,snijden,sneed,sneden,gesneden,snīþaną,https://en.wiktionary.org//wiki/snijden#Dutch,1,,ABBB,ABB,ABB
nld,rijzen,rees,rezen,gerezen,rīsaną,https://en.wiktionary.org//wiki/rijzen#Dutch,1,,ABCC,ABC,ABB
nld,blijven,bleef,bleven,gebleven,bilībaną,https://en.wiktionary.org//wiki/blijven#Dutch,1,,ABCC,ABC,ABB
nld,drijven,dreef,dreven,gedreven,drībaną,https://en.wiktionary.org//wiki/drijven#Dutch,1,,ABCC,ABC,ABB
nld,grijpen,greep,grepen,gegrepen,grīpaną,https://en.wiktionary.org//wiki/grijpen#Dutch,1,,ABCC,ABC,ABB
nld,lijden,leed,leden,geleden,līþaną,https://en.wiktionary.org//wiki/lijden#Dutch,1,,ABCC,ABC,ABB
nld,schijten,scheet,scheten,gescheten,skītaną,https://en.wiktionary.org//wiki/schijten#Dutch,1,,ABCC,ABC,ABB
nld,schrijven,schreef,schreven,geschreven,skrībaną,https://en.wiktionary.org//wiki/schrijven#Dutch,1,,ABCC,ABC,ABB
nld,schrijden,schreed,schreden,geschreden,skrīþaną,https://en.wiktionary.org//wiki/schrijden#Dutch,1,,ABCC,ABC,ABB
nld,slijten,sleet,sleten,gesleten,slītaną,https://en.wiktionary.org//wiki/slijten#Dutch,1,,ABCC,ABC,ABB
nld,snuwen,snuwde,snuwde,gesnuwd,snīwaną,https://en.wiktionary.org//wiki/snuwen#Dutch,1,,AAAA,AAA,AAA
nld,spugen,spuugde,spuugden,gespuugd,spīwaną,https://en.wiktionary.org//wiki/spugen#Dutch,1,,ABBB,ABB,ABB
nld,stijgen,steeg,steeg,gestegen,stīganą,https://en.wiktionary.org//wiki/stijgen#Dutch,1,,ABBC,ABC,ABC
nld,wrijten,wreet,wreet,gewreten,wrītaną,https://en.wiktionary.org//wiki/wrijten#Dutch,1,,ABBC,ABC,ABC
nld,gieten,goot,goot,gegoten,geutaną,https://en.wiktionary.org//wiki/gieten#Dutch,2,,ABBC,ABC,ABC
nld,bieden,bood,bood,geboden,beudaną,https://en.wiktionary.org//wiki/bieden#Dutch,2,,ABBC,ABC,ABC
nld,vliegen,vloog,vloog,gevlogen,fleuganą,https://en.wiktionary.org//wiki/vliegen#Dutch,2,,ABBC,ABC,ABC
nld,brouwen,brouwde,brouwde,gebrouwen,brewwaną,https://en.wiktionary.org//wiki/brouwen#Dutch,2,,AAAA,AAA,AAA
nld,liegen,loog,logen,gelogen,leuganą,https://en.wiktionary.org//wiki/liegen#Dutch,2,,ABCC,ABC,ABB
nld,vlieden,vlood,vlood,gevloden,fleuhaną,https://en.wiktionary.org//wiki/vlieden#Dutch,2,,ABCC,ABC,ABB
nld,vlieten,vloot,vloten,gevloten,fleutaną,https://en.wiktionary.org//wiki/vlieten#Dutch,2,,ABCC,ABC,ABB
nld,vriezen,vroor,vroren,gevroren,freusaną,https://en.wiktionary.org//wiki/vriezen#Dutch,2,,ABCC,ABC,ABB
nld,verbieden,verbood,verbood,verboden,furibeudaną,https://en.wiktionary.org//wiki/verbieden#Dutch,2,,ABBC,ABC,ABC
nld,kiezen,koos,koos,gekozen,keusaną,https://en.wiktionary.org//wiki/kiezen#Dutch,2,,ABBC,ABC,ABC
nld,,,,,kewwaną,,2,,D,D,D
nld,kruipen,kroop,kropen,gekropen,kreupaną,https://en.wiktionary.org//wiki/kruipen#Dutch,2,,ABBC,ABC,ABC
nld,luiken,look,loken,geloken,lūkaną,https://en.wiktionary.org//wiki/luiken#Dutch,2,,ABBB,ABB,ABB
nld,rieken,rook,roken,geroken,reukaną,https://en.wiktionary.org//wiki/rieken#Dutch,2,,ABBB,ABB,ABB
nld,schuiven,schoof,schoof,geschoven,skeubaną,https://en.wiktionary.org//wiki/schuiven#Dutch,2,,ABBB,ABB,ABB
nld,schieten,schoot,schoot,geschoten,skeutaną,https://en.wiktionary.org//wiki/schieten#Dutch,2,,ABBB,ABB,ABB
nld,zuigen,zoog,zogen,gezogen,sūganą,https://en.wiktionary.org//wiki/zuigen#Dutch,2,,ABCC,ABC,ABB
nld,zuipen,zoop,zopen,gezopen,sūpaną,https://en.wiktionary.org//wiki/zuipen#Dutch,2,,ABCC,ABC,ABB
nld,dorsen,dorste,dorsten,gedorst,þreskaną,https://en.wiktionary.org//wiki/dorsen#Dutch,3,,AAAA,AAA,AAA
nld,zinken,zonk,zonk,gezonken,sinkwaną,https://en.wiktionary.org//wiki/zinken#Dutch,3,,ABBB,ABB,ABB
