lang,form,PRET.SG,PRET.PL,PTCP,proto_gem_form,links,class_n
swe,dra,drog,drogo,dragen,draganą,https://en.wiktionary.org//wiki/dra#Swedish,6
swe,fara,,,,faraną,https://en.wiktionary.org//wiki/fara#Swedish,6
swe,gnaga,gnagde,gnagde,gnagd,gnaganą,https://en.wiktionary.org//wiki/gnaga#Swedish,6
swe,gräfva,,,,grabaną,https://en.wiktionary.org//w/index.php?title=gr%C3%A4fva&action=edit&redlink=1,6
swe,skava,skavde,skavde,skavd,skabaną,https://en.wiktionary.org//wiki/skava#Swedish,6
swe,slå,,,,slahaną,https://en.wiktionary.org//wiki/sl%C3%A5#Swedish,6
swe,stå,stod,stodo,stånden,standaną,https://en.wiktionary.org//wiki/st%C3%A5#Swedish,6
swe,häva,hov,hovo,häven,habjaną,https://en.wiktionary.org//wiki/h%C3%A4va#Swedish,6
swe,le,log,logo,lett,hlahjaną,https://en.wiktionary.org//wiki/le#Swedish,6
swe,skapa,skapade,skapade,skapad,skapjaną,https://en.wiktionary.org//wiki/skapa#Swedish,6
swe,svärja,svor,svuro,svuren,swarjaną,https://en.wiktionary.org//wiki/sv%C3%A4rja#Swedish,6
swe,växa,*vox,vuxo,vuxen,wahsijaną,https://en.wiktionary.org//wiki/v%C3%A4xa#Swedish,6
swe,heta,,,,haitaną,https://en.wiktionary.org//wiki/heta#Swedish,7
swe,hugga,högg,höggo,huggen,hawwaną,https://en.wiktionary.org//wiki/hugga#Swedish,7
swe,löpa,lopp,loppo,lupen,hlaupaną,https://en.wiktionary.org//wiki/l%C3%B6pa#Swedish,7
swe,banna,,,,bannaną,https://en.wiktionary.org//wiki/banna#Swedish,7
swe,hänga,hängde,hängde,hängd,hanhaną,https://en.wiktionary.org//wiki/h%C3%A4nga#Swedish,7
swe,falla,föll,föllo,fallen,fallaną,https://en.wiktionary.org//wiki/falla#Swedish,7
swe,få,,,,fanhaną,https://en.wiktionary.org//wiki/f%C3%A5#Swedish,7
swe,hall,,,,haldaną,https://en.wiktionary.org//wiki/hall#Swedish,7
swe,vaska,vaskade,vaskade,vaskad,waskaną,https://en.wiktionary.org//wiki/vaska#Swedish,7
swe,blåsa,blåste,blåste,blåst,blēsaną,https://en.wiktionary.org//wiki/bl%C3%A5sa#Swedish,7
swe,gråta,grät,gräto,gråten,grētaną,https://en.wiktionary.org//wiki/gr%C3%A5ta#Swedish,7
swe,så,,,,sēaną,https://en.wiktionary.org//wiki/s%C3%A5#Swedish,7
swe,låta,lät,läto,låtit,lētaną,https://en.wiktionary.org//wiki/l%C3%A5ta#Swedish,7
swe,råda,rådde,rådde,rådd,rēdaną,https://en.wiktionary.org//wiki/r%C3%A5da#Swedish,7
swe,glo,glodde,glodde,glodd,glōaną,https://en.wiktionary.org//wiki/glo#Swedish,7
